Training model 1/3
Epoch:12/80 Batch:81/106 Train Loss:1.1319
Epoch:12/80 Batch:82/106 Train Loss:1.2441
Epoch:12/80 Batch:83/106 Train Loss:1.3259
Epoch:12/80 Batch:84/106 Train Loss:1.2414
Epoch:12/80 Batch:85/106 Train Loss:1.2887
Epoch:12/80 Batch:86/106 Train Loss:1.2474
Epoch:12/80 Batch:87/106 Train Loss:1.1586
Epoch:12/80 Batch:88/106 Train Loss:1.2534
Epoch:12/80 Batch:89/106 Train Loss:1.2715
Epoch:12/80 Batch:90/106 Train Loss:1.2495
Epoch:12/80 Batch:91/106 Train Loss:1.3412
Epoch:12/80 Batch:92/106 Train Loss:1.1415
Epoch:12/80 Batch:93/106 Train Loss:1.2326
Epoch:12/80 Batch:94/106 Train Loss:1.1477
Epoch:12/80 Batch:95/106 Train Loss:1.3024
Epoch:12/80 Batch:96/106 Train Loss:1.4231
Epoch:12/80 Batch:97/106 Train Loss:1.2311
Epoch:12/80 Batch:98/106 Train Loss:1.3200
Epoch:12/80 Batch:99/106 Train Loss:1.2268
Epoch:12/80 Batch:100/106 Train Loss:1.2482
Epoch:12/80 Batch:101/106 Train Loss:1.2442
Epoch:12/80 Batch:102/106 Train Loss:1.4612
Epoch:12/80 Batch:103/106 Train Loss:1.3207
Epoch:12/80 Batch:104/106 Train Loss:1.1987
Epoch:12/80 Batch:105/106 Train Loss:1.0722
Epoch:12/80 Batch:106/106 Train Loss:1.9604
Epoch:13/80 Batch:1/106 Train Loss:1.1824
Epoch:13/80 Batch:2/106 Train Loss:1.4533
Epoch:13/80 Batch:3/106 Train Loss:1.3405
Epoch:13/80 Batch:4/106 Train Loss:1.3018
Epoch:13/80 Batch:5/106 Train Loss:1.2427
Epoch:13/80 Batch:6/106 Train Loss:1.2811
Epoch:13/80 Batch:7/106 Train Loss:1.2584
Epoch:13/80 Batch:8/106 Train Loss:0.9999
Epoch:13/80 Batch:9/106 Train Loss:1.1135
Epoch:13/80 Batch:10/106 Train Loss:1.1795
Epoch:13/80 Batch:11/106 Train Loss:1.1637
Epoch:13/80 Batch:12/106 Train Loss:1.5247
Epoch:13/80 Batch:13/106 Train Loss:1.1969
Epoch:13/80 Batch:14/106 Train Loss:1.2074
Epoch:13/80 Batch:15/106 Train Loss:1.3410
Epoch:13/80 Batch:16/106 Train Loss:1.3508
Epoch:13/80 Batch:17/106 Train Loss:1.1598
Epoch:13/80 Batch:18/106 Train Loss:1.3219
Epoch:13/80 Batch:19/106 Train Loss:1.0998
Epoch:13/80 Batch:20/106 Train Loss:1.2206
Epoch:13/80 Batch:21/106 Train Loss:1.3176
Epoch:13/80 Batch:22/106 Train Loss:0.9991
Epoch:13/80 Batch:23/106 Train Loss:0.9814
Epoch:13/80 Batch:24/106 Train Loss:0.9262
Epoch:13/80 Batch:25/106 Train Loss:1.4179
Epoch:13/80 Batch:26/106 Train Loss:1.2011
Epoch:13/80 Batch:27/106 Train Loss:1.0894
Epoch:13/80 Batch:28/106 Train Loss:1.0866
Epoch:13/80 Batch:29/106 Train Loss:1.2431
Epoch:13/80 Batch:30/106 Train Loss:1.2253
Epoch:13/80 Batch:31/106 Train Loss:0.9836
Epoch:13/80 Batch:32/106 Train Loss:1.1559
Epoch:13/80 Batch:33/106 Train Loss:1.2490
Epoch:13/80 Batch:34/106 Train Loss:1.1588
Epoch:13/80 Batch:35/106 Train Loss:1.3140
Epoch:13/80 Batch:36/106 Train Loss:1.1023
Epoch:13/80 Batch:37/106 Train Loss:1.5442
Epoch:13/80 Batch:38/106 Train Loss:1.4831
Epoch:13/80 Batch:39/106 Train Loss:0.9468
Epoch:13/80 Batch:40/106 Train Loss:1.1386
Epoch:13/80 Batch:41/106 Train Loss:1.1109
Epoch:13/80 Batch:42/106 Train Loss:0.9722
Epoch:13/80 Batch:43/106 Train Loss:1.2826
Epoch:13/80 Batch:44/106 Train Loss:1.2385
Epoch:13/80 Batch:45/106 Train Loss:1.1566
Epoch:13/80 Batch:46/106 Train Loss:1.1660
Epoch:13/80 Batch:47/106 Train Loss:1.2757
Epoch:13/80 Batch:48/106 Train Loss:1.4483
Epoch:13/80 Batch:49/106 Train Loss:1.0181
Epoch:13/80 Batch:50/106 Train Loss:1.1915
Epoch:13/80 Batch:51/106 Train Loss:1.1265
Epoch:13/80 Batch:52/106 Train Loss:1.0754
Epoch:13/80 Batch:53/106 Train Loss:1.1402
Epoch:13/80 Batch:54/106 Train Loss:0.9964
Epoch:13/80 Batch:55/106 Train Loss:1.2615
Epoch:13/80 Batch:56/106 Train Loss:1.1487
Epoch:13/80 Batch:57/106 Train Loss:1.1865
Epoch:13/80 Batch:58/106 Train Loss:1.1488
Epoch:13/80 Batch:59/106 Train Loss:1.2474
Epoch:13/80 Batch:60/106 Train Loss:1.2181
Epoch:13/80 Batch:61/106 Train Loss:1.2530
Epoch:13/80 Batch:62/106 Train Loss:1.3046
Epoch:13/80 Batch:63/106 Train Loss:1.1833
Epoch:13/80 Batch:64/106 Train Loss:1.1892
Epoch:13/80 Batch:65/106 Train Loss:1.1614
Epoch:13/80 Batch:66/106 Train Loss:1.0730
Epoch:13/80 Batch:67/106 Train Loss:1.1437
Epoch:13/80 Batch:68/106 Train Loss:1.1362
Epoch:13/80 Batch:69/106 Train Loss:1.2312
Epoch:13/80 Batch:70/106 Train Loss:1.3094
Epoch:13/80 Batch:71/106 Train Loss:1.3291
Epoch:13/80 Batch:72/106 Train Loss:1.0461
Epoch:13/80 Batch:73/106 Train Loss:1.0345
Epoch:13/80 Batch:74/106 Train Loss:1.1571
Epoch:13/80 Batch:75/106 Train Loss:1.0798
Epoch:13/80 Batch:76/106 Train Loss:1.3045
Epoch:13/80 Batch:77/106 Train Loss:1.1451
Epoch:13/80 Batch:78/106 Train Loss:1.2610
Epoch:13/80 Batch:79/106 Train Loss:0.8905
Epoch:13/80 Batch:80/106 Train Loss:1.0069
Epoch:13/80 Batch:81/106 Train Loss:0.8875
Epoch:13/80 Batch:82/106 Train Loss:1.2038
Epoch:13/80 Batch:83/106 Train Loss:1.2318
Epoch:13/80 Batch:84/106 Train Loss:1.0480
Epoch:13/80 Batch:85/106 Train Loss:1.1068
Epoch:13/80 Batch:86/106 Train Loss:1.3386
Epoch:13/80 Batch:87/106 Train Loss:1.0113
Epoch:13/80 Batch:88/106 Train Loss:1.2923
Epoch:13/80 Batch:89/106 Train Loss:1.1333
Epoch:13/80 Batch:90/106 Train Loss:1.2068
Epoch:13/80 Batch:91/106 Train Loss:1.1018
Epoch:13/80 Batch:92/106 Train Loss:1.1550
Epoch:13/80 Batch:93/106 Train Loss:1.1730
Epoch:13/80 Batch:94/106 Train Loss:1.2563
Epoch:13/80 Batch:95/106 Train Loss:0.9727
Epoch:13/80 Batch:96/106 Train Loss:1.1352
Epoch:13/80 Batch:97/106 Train Loss:1.4750
Epoch:13/80 Batch:98/106 Train Loss:1.3226
Epoch:13/80 Batch:99/106 Train Loss:1.1655
Epoch:13/80 Batch:100/106 Train Loss:0.9853
Epoch:13/80 Batch:101/106 Train Loss:1.1111
Epoch:13/80 Batch:102/106 Train Loss:1.1183
Epoch:13/80 Batch:103/106 Train Loss:1.2039
Epoch:13/80 Batch:104/106 Train Loss:1.0016
Epoch:13/80 Batch:105/106 Train Loss:1.3125
Epoch:13/80 Batch:106/106 Train Loss:1.8404
Epoch:14/80 Batch:1/106 Train Loss:1.3654
Epoch:14/80 Batch:2/106 Train Loss:1.2963
Epoch:14/80 Batch:3/106 Train Loss:1.0801
Epoch:14/80 Batch:4/106 Train Loss:1.2944
Epoch:14/80 Batch:5/106 Train Loss:0.9716
Epoch:14/80 Batch:6/106 Train Loss:1.1808
Epoch:14/80 Batch:7/106 Train Loss:1.2476
Epoch:14/80 Batch:8/106 Train Loss:1.0940
Epoch:14/80 Batch:9/106 Train Loss:1.0029
Epoch:14/80 Batch:10/106 Train Loss:1.0294
Epoch:14/80 Batch:11/106 Train Loss:1.1565
Epoch:14/80 Batch:12/106 Train Loss:1.0462
Epoch:14/80 Batch:13/106 Train Loss:1.1999
Epoch:14/80 Batch:14/106 Train Loss:1.1584
Epoch:14/80 Batch:15/106 Train Loss:1.0590
Epoch:14/80 Batch:16/106 Train Loss:1.0823
Epoch:14/80 Batch:17/106 Train Loss:0.9596
Epoch:14/80 Batch:18/106 Train Loss:0.8977
Epoch:14/80 Batch:19/106 Train Loss:0.8348
Epoch:14/80 Batch:20/106 Train Loss:1.1519
Epoch:14/80 Batch:21/106 Train Loss:0.8824
Epoch:14/80 Batch:22/106 Train Loss:0.9475
Epoch:14/80 Batch:23/106 Train Loss:0.9235
Epoch:14/80 Batch:24/106 Train Loss:1.3765
Epoch:14/80 Batch:25/106 Train Loss:1.1458
Epoch:14/80 Batch:26/106 Train Loss:1.0372
Epoch:14/80 Batch:27/106 Train Loss:1.1818
Epoch:14/80 Batch:28/106 Train Loss:1.0059
Epoch:14/80 Batch:29/106 Train Loss:1.0682
Epoch:14/80 Batch:30/106 Train Loss:0.9683
Epoch:14/80 Batch:31/106 Train Loss:1.2524
Epoch:14/80 Batch:32/106 Train Loss:1.0433
Epoch:14/80 Batch:33/106 Train Loss:1.0003
Epoch:14/80 Batch:34/106 Train Loss:1.1346
Epoch:14/80 Batch:35/106 Train Loss:0.8490
Epoch:14/80 Batch:36/106 Train Loss:1.1281
Epoch:14/80 Batch:37/106 Train Loss:1.1655
Epoch:14/80 Batch:38/106 Train Loss:1.3203
Epoch:14/80 Batch:39/106 Train Loss:1.3175
Epoch:14/80 Batch:40/106 Train Loss:1.1694
Epoch:14/80 Batch:41/106 Train Loss:1.1358
Epoch:14/80 Batch:42/106 Train Loss:0.8005
Epoch:14/80 Batch:43/106 Train Loss:0.9652
Epoch:14/80 Batch:44/106 Train Loss:1.1733
Epoch:14/80 Batch:45/106 Train Loss:1.1086
Epoch:14/80 Batch:46/106 Train Loss:0.7933
Epoch:14/80 Batch:47/106 Train Loss:1.0023
Epoch:14/80 Batch:48/106 Train Loss:1.1454
Epoch:14/80 Batch:49/106 Train Loss:1.1278
Epoch:14/80 Batch:50/106 Train Loss:0.9063
Epoch:14/80 Batch:51/106 Train Loss:1.3003
Epoch:14/80 Batch:52/106 Train Loss:1.0154
Epoch:14/80 Batch:53/106 Train Loss:1.1142
Epoch:14/80 Batch:54/106 Train Loss:1.0862
Epoch:14/80 Batch:55/106 Train Loss:1.0820
Epoch:14/80 Batch:56/106 Train Loss:1.0511
Epoch:14/80 Batch:57/106 Train Loss:1.0140
Epoch:14/80 Batch:58/106 Train Loss:1.0372
Epoch:14/80 Batch:59/106 Train Loss:1.1429
Epoch:14/80 Batch:60/106 Train Loss:1.1725
Epoch:14/80 Batch:61/106 Train Loss:1.1217
Epoch:14/80 Batch:62/106 Train Loss:0.8510
Epoch:14/80 Batch:63/106 Train Loss:0.8882
Epoch:14/80 Batch:64/106 Train Loss:1.1077
Epoch:14/80 Batch:65/106 Train Loss:0.9758
Epoch:14/80 Batch:66/106 Train Loss:1.0482
Epoch:14/80 Batch:67/106 Train Loss:1.1829
Epoch:14/80 Batch:68/106 Train Loss:1.0470
Epoch:14/80 Batch:69/106 Train Loss:1.1460
Epoch:14/80 Batch:70/106 Train Loss:0.9765
Epoch:14/80 Batch:71/106 Train Loss:1.1734
Epoch:14/80 Batch:72/106 Train Loss:1.1108
Epoch:14/80 Batch:73/106 Train Loss:0.8302
Epoch:14/80 Batch:74/106 Train Loss:1.0638
Epoch:14/80 Batch:75/106 Train Loss:1.1879
Epoch:14/80 Batch:76/106 Train Loss:1.2004
Epoch:14/80 Batch:77/106 Train Loss:0.8906
Epoch:14/80 Batch:78/106 Train Loss:0.8973
Epoch:14/80 Batch:79/106 Train Loss:1.1075
Epoch:14/80 Batch:80/106 Train Loss:0.8464
Epoch:14/80 Batch:81/106 Train Loss:0.8791
Epoch:14/80 Batch:82/106 Train Loss:0.9270
Epoch:14/80 Batch:83/106 Train Loss:0.7592
Epoch:14/80 Batch:84/106 Train Loss:1.0639
Epoch:14/80 Batch:85/106 Train Loss:0.8829
Epoch:14/80 Batch:86/106 Train Loss:1.0029
Epoch:14/80 Batch:87/106 Train Loss:0.9679
Epoch:14/80 Batch:88/106 Train Loss:0.9957
Epoch:14/80 Batch:89/106 Train Loss:1.0392
Epoch:14/80 Batch:90/106 Train Loss:0.9891
Epoch:14/80 Batch:91/106 Train Loss:0.9858
Epoch:14/80 Batch:92/106 Train Loss:1.2188
Epoch:14/80 Batch:93/106 Train Loss:1.0014
Epoch:14/80 Batch:94/106 Train Loss:1.0449
Epoch:14/80 Batch:95/106 Train Loss:1.2199
Epoch:14/80 Batch:96/106 Train Loss:1.3995
Epoch:14/80 Batch:97/106 Train Loss:1.0944
Epoch:14/80 Batch:98/106 Train Loss:0.9449
Epoch:14/80 Batch:99/106 Train Loss:1.2882
Epoch:14/80 Batch:100/106 Train Loss:0.9251
Epoch:14/80 Batch:101/106 Train Loss:1.0982
Epoch:14/80 Batch:102/106 Train Loss:1.0645
Epoch:14/80 Batch:103/106 Train Loss:0.9763
Epoch:14/80 Batch:104/106 Train Loss:0.9524
Epoch:14/80 Batch:105/106 Train Loss:1.3470
Epoch:14/80 Batch:106/106 Train Loss:1.9960
Epoch:15/80 Batch:1/106 Train Loss:1.1284
Epoch:15/80 Batch:2/106 Train Loss:0.9788
Epoch:15/80 Batch:3/106 Train Loss:1.0779
Epoch:15/80 Batch:4/106 Train Loss:0.9116
Epoch:15/80 Batch:5/106 Train Loss:1.1271
Epoch:15/80 Batch:6/106 Train Loss:1.0091
Epoch:15/80 Batch:7/106 Train Loss:1.0299
Epoch:15/80 Batch:8/106 Train Loss:0.8700
Epoch:15/80 Batch:9/106 Train Loss:1.0163
Epoch:15/80 Batch:10/106 Train Loss:0.9641
Epoch:15/80 Batch:11/106 Train Loss:1.0153
Epoch:15/80 Batch:12/106 Train Loss:0.8330
Epoch:15/80 Batch:13/106 Train Loss:0.8886
Epoch:15/80 Batch:14/106 Train Loss:0.9099
Epoch:15/80 Batch:15/106 Train Loss:1.0476
Epoch:15/80 Batch:16/106 Train Loss:1.1825
Epoch:15/80 Batch:17/106 Train Loss:1.1824
Epoch:15/80 Batch:18/106 Train Loss:0.9803
Epoch:15/80 Batch:19/106 Train Loss:1.1129
Epoch:15/80 Batch:20/106 Train Loss:0.9191
Epoch:15/80 Batch:21/106 Train Loss:1.1205
Epoch:15/80 Batch:22/106 Train Loss:1.0631
Epoch:15/80 Batch:23/106 Train Loss:1.3034
Epoch:15/80 Batch:24/106 Train Loss:1.0425
Epoch:15/80 Batch:25/106 Train Loss:1.0072
Epoch:15/80 Batch:26/106 Train Loss:0.7817
Epoch:15/80 Batch:27/106 Train Loss:0.8922
Epoch:15/80 Batch:28/106 Train Loss:1.1651
Epoch:15/80 Batch:29/106 Train Loss:0.9846
Epoch:15/80 Batch:30/106 Train Loss:1.1086
Epoch:15/80 Batch:31/106 Train Loss:0.9034
Epoch:15/80 Batch:32/106 Train Loss:0.9928
Epoch:15/80 Batch:33/106 Train Loss:0.8642
Epoch:15/80 Batch:34/106 Train Loss:0.9394
Epoch:15/80 Batch:35/106 Train Loss:0.8123
Epoch:15/80 Batch:36/106 Train Loss:0.8112
Epoch:15/80 Batch:37/106 Train Loss:1.0032
Epoch:15/80 Batch:38/106 Train Loss:0.9171
Epoch:15/80 Batch:39/106 Train Loss:1.2928
Epoch:15/80 Batch:40/106 Train Loss:1.1518
Epoch:15/80 Batch:41/106 Train Loss:1.2094
Epoch:15/80 Batch:42/106 Train Loss:0.9710
Epoch:15/80 Batch:43/106 Train Loss:0.9349
Epoch:15/80 Batch:44/106 Train Loss:0.7770
Epoch:15/80 Batch:45/106 Train Loss:0.9080
Epoch:15/80 Batch:46/106 Train Loss:0.8577
Epoch:15/80 Batch:47/106 Train Loss:1.0148
Epoch:15/80 Batch:48/106 Train Loss:0.9353
Epoch:15/80 Batch:49/106 Train Loss:1.0367
Epoch:15/80 Batch:50/106 Train Loss:1.0269
Epoch:15/80 Batch:51/106 Train Loss:1.0687
Epoch:15/80 Batch:52/106 Train Loss:0.9191
Epoch:15/80 Batch:53/106 Train Loss:0.8043
Epoch:15/80 Batch:54/106 Train Loss:0.9802
Epoch:15/80 Batch:55/106 Train Loss:1.2110
Epoch:15/80 Batch:56/106 Train Loss:1.0024
Epoch:15/80 Batch:57/106 Train Loss:1.0875
Epoch:15/80 Batch:58/106 Train Loss:0.9659
Epoch:15/80 Batch:59/106 Train Loss:0.8432
Epoch:15/80 Batch:60/106 Train Loss:0.8262
Epoch:15/80 Batch:61/106 Train Loss:0.7469
Epoch:15/80 Batch:62/106 Train Loss:0.8993
Epoch:15/80 Batch:63/106 Train Loss:0.9285
Epoch:15/80 Batch:64/106 Train Loss:1.0332
Epoch:15/80 Batch:65/106 Train Loss:0.7437
Epoch:15/80 Batch:66/106 Train Loss:1.3253
Epoch:15/80 Batch:67/106 Train Loss:0.8111
Epoch:15/80 Batch:68/106 Train Loss:0.8496
Epoch:15/80 Batch:69/106 Train Loss:1.4859
Epoch:15/80 Batch:70/106 Train Loss:0.9874
Epoch:15/80 Batch:71/106 Train Loss:1.0788
Epoch:15/80 Batch:72/106 Train Loss:1.0245
Epoch:15/80 Batch:73/106 Train Loss:0.9093
Epoch:15/80 Batch:74/106 Train Loss:1.3031
Epoch:15/80 Batch:75/106 Train Loss:0.7898
Epoch:15/80 Batch:76/106 Train Loss:1.1149
Epoch:15/80 Batch:77/106 Train Loss:0.8288
Epoch:15/80 Batch:78/106 Train Loss:1.1669
Epoch:15/80 Batch:79/106 Train Loss:0.9401
Epoch:15/80 Batch:80/106 Train Loss:0.8973
Epoch:15/80 Batch:81/106 Train Loss:0.9876
Epoch:15/80 Batch:82/106 Train Loss:0.9106
Epoch:15/80 Batch:83/106 Train Loss:0.8686
Epoch:15/80 Batch:84/106 Train Loss:1.1179
Epoch:15/80 Batch:85/106 Train Loss:0.9177
Epoch:15/80 Batch:86/106 Train Loss:1.1489
Epoch:15/80 Batch:87/106 Train Loss:0.9425
Epoch:15/80 Batch:88/106 Train Loss:0.8571
Epoch:15/80 Batch:89/106 Train Loss:0.9968
Epoch:15/80 Batch:90/106 Train Loss:0.9440
Epoch:15/80 Batch:91/106 Train Loss:0.9644
Epoch:15/80 Batch:92/106 Train Loss:1.2195
Epoch:15/80 Batch:93/106 Train Loss:0.8898
Epoch:15/80 Batch:94/106 Train Loss:1.0219
Epoch:15/80 Batch:95/106 Train Loss:1.1213
Epoch:15/80 Batch:96/106 Train Loss:1.0075
Epoch:15/80 Batch:97/106 Train Loss:1.0289
Epoch:15/80 Batch:98/106 Train Loss:0.9454
Epoch:15/80 Batch:99/106 Train Loss:0.8281
Epoch:15/80 Batch:100/106 Train Loss:0.9615
Epoch:15/80 Batch:101/106 Train Loss:0.9584
Epoch:15/80 Batch:102/106 Train Loss:0.8412
Epoch:15/80 Batch:103/106 Train Loss:0.9211
Epoch:15/80 Batch:104/106 Train Loss:1.0795
Epoch:15/80 Batch:105/106 Train Loss:1.0406
Epoch:15/80 Batch:106/106 Train Loss:2.3605
Epoch:16/80 Batch:1/106 Train Loss:0.7776
Epoch:16/80 Batch:2/106 Train Loss:1.0737
Epoch:16/80 Batch:3/106 Train Loss:0.9811
Epoch:16/80 Batch:4/106 Train Loss:0.9858
Epoch:16/80 Batch:5/106 Train Loss:1.3650
Epoch:16/80 Batch:6/106 Train Loss:0.9409
Epoch:16/80 Batch:7/106 Train Loss:0.8313
Epoch:16/80 Batch:8/106 Train Loss:1.0552
Epoch:16/80 Batch:9/106 Train Loss:1.0265
Epoch:16/80 Batch:10/106 Train Loss:0.8855
Epoch:16/80 Batch:11/106 Train Loss:0.9362
Epoch:16/80 Batch:12/106 Train Loss:0.8903
Epoch:16/80 Batch:13/106 Train Loss:1.0221
Epoch:16/80 Batch:14/106 Train Loss:0.8103
Epoch:16/80 Batch:15/106 Train Loss:1.1940
Epoch:16/80 Batch:16/106 Train Loss:1.2294
Epoch:16/80 Batch:17/106 Train Loss:0.9781
Epoch:16/80 Batch:18/106 Train Loss:0.9900
Epoch:16/80 Batch:19/106 Train Loss:0.8908
Epoch:16/80 Batch:20/106 Train Loss:1.0268
Epoch:16/80 Batch:21/106 Train Loss:0.8373
Epoch:16/80 Batch:22/106 Train Loss:0.8609
Epoch:16/80 Batch:23/106 Train Loss:0.8760
Epoch:16/80 Batch:24/106 Train Loss:0.8263
Epoch:16/80 Batch:25/106 Train Loss:0.7522
Epoch:16/80 Batch:26/106 Train Loss:0.7927
Epoch:16/80 Batch:27/106 Train Loss:0.9267
Epoch:16/80 Batch:28/106 Train Loss:0.8871
Epoch:16/80 Batch:29/106 Train Loss:0.6995
Epoch:16/80 Batch:30/106 Train Loss:0.8531
Epoch:16/80 Batch:31/106 Train Loss:1.0260
Epoch:16/80 Batch:32/106 Train Loss:0.9322
Epoch:16/80 Batch:33/106 Train Loss:1.0661
Epoch:16/80 Batch:34/106 Train Loss:0.6163
Epoch:16/80 Batch:35/106 Train Loss:1.1602
Epoch:16/80 Batch:36/106 Train Loss:0.9330
Epoch:16/80 Batch:37/106 Train Loss:0.9881
Epoch:16/80 Batch:38/106 Train Loss:0.7088
Epoch:16/80 Batch:39/106 Train Loss:0.8789
Epoch:16/80 Batch:40/106 Train Loss:1.1140
Epoch:16/80 Batch:41/106 Train Loss:0.9929
Epoch:16/80 Batch:42/106 Train Loss:0.8871
Epoch:16/80 Batch:43/106 Train Loss:1.0704
Epoch:16/80 Batch:44/106 Train Loss:0.7809
Epoch:16/80 Batch:45/106 Train Loss:1.1339
Epoch:16/80 Batch:46/106 Train Loss:1.0653
Epoch:16/80 Batch:47/106 Train Loss:0.7531
Epoch:16/80 Batch:48/106 Train Loss:0.9787
Epoch:16/80 Batch:49/106 Train Loss:0.8502
Epoch:16/80 Batch:50/106 Train Loss:0.9115
Epoch:16/80 Batch:51/106 Train Loss:0.6321
Epoch:16/80 Batch:52/106 Train Loss:0.7901
Epoch:16/80 Batch:53/106 Train Loss:0.8873
Epoch:16/80 Batch:54/106 Train Loss:0.9177
Epoch:16/80 Batch:55/106 Train Loss:1.0019
Epoch:16/80 Batch:56/106 Train Loss:0.8011
Epoch:16/80 Batch:57/106 Train Loss:0.6587
Epoch:16/80 Batch:58/106 Train Loss:1.0443
Epoch:16/80 Batch:59/106 Train Loss:0.8476
Epoch:16/80 Batch:60/106 Train Loss:0.7165
Epoch:16/80 Batch:61/106 Train Loss:0.8016
Epoch:16/80 Batch:62/106 Train Loss:0.8036
Epoch:16/80 Batch:63/106 Train Loss:0.7539
Epoch:16/80 Batch:64/106 Train Loss:0.8953
Epoch:16/80 Batch:65/106 Train Loss:0.6986
Epoch:16/80 Batch:66/106 Train Loss:0.8793
Epoch:16/80 Batch:67/106 Train Loss:1.1417
Epoch:16/80 Batch:68/106 Train Loss:0.8150
Epoch:16/80 Batch:69/106 Train Loss:0.9382
Epoch:16/80 Batch:70/106 Train Loss:0.6891
Epoch:16/80 Batch:71/106 Train Loss:0.9762
Epoch:16/80 Batch:72/106 Train Loss:0.8152
Epoch:16/80 Batch:73/106 Train Loss:0.8001
Epoch:16/80 Batch:74/106 Train Loss:0.8731
Epoch:16/80 Batch:75/106 Train Loss:1.0241
Epoch:16/80 Batch:76/106 Train Loss:0.7645
Epoch:16/80 Batch:77/106 Train Loss:0.6769
Epoch:16/80 Batch:78/106 Train Loss:0.7951
Epoch:16/80 Batch:79/106 Train Loss:0.8369
Epoch:16/80 Batch:80/106 Train Loss:0.7279
Epoch:16/80 Batch:81/106 Train Loss:1.1666
Epoch:16/80 Batch:82/106 Train Loss:1.0913
Epoch:16/80 Batch:83/106 Train Loss:0.9401
Epoch:16/80 Batch:84/106 Train Loss:0.7955
Epoch:16/80 Batch:85/106 Train Loss:0.6604
Epoch:16/80 Batch:86/106 Train Loss:0.8463
Epoch:16/80 Batch:87/106 Train Loss:1.2988
Epoch:16/80 Batch:88/106 Train Loss:1.2082
Epoch:16/80 Batch:89/106 Train Loss:0.6797
Epoch:16/80 Batch:90/106 Train Loss:1.0932
Epoch:16/80 Batch:91/106 Train Loss:0.7841
Epoch:16/80 Batch:92/106 Train Loss:1.2930
Epoch:16/80 Batch:93/106 Train Loss:0.8982
Epoch:16/80 Batch:94/106 Train Loss:0.7369
Epoch:16/80 Batch:95/106 Train Loss:0.8091
Epoch:16/80 Batch:96/106 Train Loss:1.1276
Epoch:16/80 Batch:97/106 Train Loss:1.1147
Epoch:16/80 Batch:98/106 Train Loss:0.9739
Epoch:16/80 Batch:99/106 Train Loss:0.8809
Epoch:16/80 Batch:100/106 Train Loss:1.2423
Epoch:16/80 Batch:101/106 Train Loss:0.8421
Epoch:16/80 Batch:102/106 Train Loss:0.7265
Epoch:16/80 Batch:103/106 Train Loss:0.8288
Epoch:16/80 Batch:104/106 Train Loss:0.9460
Epoch:16/80 Batch:105/106 Train Loss:0.9665
Epoch:16/80 Batch:106/106 Train Loss:2.5901
Epoch:17/80 Batch:1/106 Train Loss:1.1023
Epoch:17/80 Batch:2/106 Train Loss:0.8630
Epoch:17/80 Batch:3/106 Train Loss:0.7943
Epoch:17/80 Batch:4/106 Train Loss:0.8728
Epoch:17/80 Batch:5/106 Train Loss:0.9083
Epoch:17/80 Batch:6/106 Train Loss:0.8845
Epoch:17/80 Batch:7/106 Train Loss:1.3310
Epoch:17/80 Batch:8/106 Train Loss:1.1513
Epoch:17/80 Batch:9/106 Train Loss:0.9432
Epoch:17/80 Batch:10/106 Train Loss:0.7528
Epoch:17/80 Batch:11/106 Train Loss:0.7887
Epoch:17/80 Batch:12/106 Train Loss:0.7291
Epoch:17/80 Batch:13/106 Train Loss:0.9797
Epoch:17/80 Batch:14/106 Train Loss:1.3032
Epoch:17/80 Batch:15/106 Train Loss:1.0129
Epoch:17/80 Batch:16/106 Train Loss:0.9465
Epoch:17/80 Batch:17/106 Train Loss:0.7423
Epoch:17/80 Batch:18/106 Train Loss:0.8051
Epoch:17/80 Batch:19/106 Train Loss:1.0569
Epoch:17/80 Batch:20/106 Train Loss:0.7590
Epoch:17/80 Batch:21/106 Train Loss:0.7779
Epoch:17/80 Batch:22/106 Train Loss:0.7770
Epoch:17/80 Batch:23/106 Train Loss:0.7539
Epoch:17/80 Batch:24/106 Train Loss:1.0438
Epoch:17/80 Batch:25/106 Train Loss:0.9828
Epoch:17/80 Batch:26/106 Train Loss:0.8452
Epoch:17/80 Batch:27/106 Train Loss:0.7690
Epoch:17/80 Batch:28/106 Train Loss:0.5632
Epoch:17/80 Batch:29/106 Train Loss:0.9274
Epoch:17/80 Batch:30/106 Train Loss:0.7406
Epoch:17/80 Batch:31/106 Train Loss:0.8240
Epoch:17/80 Batch:32/106 Train Loss:1.1347
Epoch:17/80 Batch:33/106 Train Loss:1.0194
Epoch:17/80 Batch:34/106 Train Loss:0.8889
Epoch:17/80 Batch:35/106 Train Loss:0.7766
Epoch:17/80 Batch:36/106 Train Loss:0.7779
Epoch:17/80 Batch:37/106 Train Loss:0.7031
Epoch:17/80 Batch:38/106 Train Loss:0.8948
Epoch:17/80 Batch:39/106 Train Loss:0.7145
Epoch:17/80 Batch:40/106 Train Loss:0.7165
Epoch:17/80 Batch:41/106 Train Loss:0.6796
Epoch:17/80 Batch:42/106 Train Loss:0.7320
Epoch:17/80 Batch:43/106 Train Loss:0.6563
Epoch:17/80 Batch:44/106 Train Loss:0.5025
Epoch:17/80 Batch:45/106 Train Loss:1.0089
Epoch:17/80 Batch:46/106 Train Loss:0.9937
Epoch:17/80 Batch:47/106 Train Loss:1.0518
Epoch:17/80 Batch:48/106 Train Loss:0.7906
Epoch:17/80 Batch:49/106 Train Loss:0.9210
